class,path,distance,scip_nodes,ml_nodes,degradation,scip_lps,ml_lps,scip_time,ml_time,scip_walltime,ml_walltime,scip_status,ml_status,scip_gap,ml_gap
cauctions,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_cauctions/cauctions_098.lp,2.0101500000000003,1,39,39.0,60,83,1.04,0.78,1.1395982909889426,0.876554375019623,optimal,optimal,0.0,0.0
cauctions,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_cauctions/cauctions_099.lp,2.0101500000000003,9,95,10.555555555555555,69,151,1.55,1.15,1.740726124990033,1.41484691601363,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_000.lp,3.0000539212812574,287,1380,4.808362369337979,528,1625,50.09,128.7,52.97071120800683,117.874236750009,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_001.lp,3.0000539212812574,145,742,5.117241379310345,396,948,31.13,56.36,33.13897683299729,50.5128619580064,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_002.lp,3.0000539212812574,3,95,31.666666666666668,184,215,12.84,14.27,13.899410458019702,14.074840374989435,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_003.lp,3.0000539212812574,47,205,4.361702127659575,168,304,16.86,20.55,18.053500833018916,20.055190999992192,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_004.lp,3.0000539212812574,394,1893,4.804568527918781,872,2269,74.95,184.28,78.54087220798829,169.7727882080071,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_005.lp,3.0000539212812574,2053,3227,1.5718460789089137,3099,3767,170.04,300.0,177.41444012499414,260.32048195801326,optimal,timelimit,0.0,0.002575159241755958
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_006.lp,3.0000539212812574,17,299,17.58823529411765,149,456,30.5,42.61,31.623883125022985,40.946284625009866,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_007.lp,3.0000539212812574,415,1321,3.183132530120482,616,1640,65.61,168.33,68.27037500002189,154.25163383301697,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_008.lp,3.0000539212812574,81,903,11.148148148148149,302,1088,39.73,90.96,41.14643562500714,80.69402550000814,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_009.lp,3.0000539212812574,5,57,11.4,132,169,16.13,14.71,16.615208458999405,14.814876082993578,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_010.lp,3.0000539212812574,265,815,3.0754716981132075,479,1053,27.85,67.92,29.237963624997064,63.538177917012945,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_011.lp,3.0000539212812574,2514,2018,0.8027048528241846,3888,2565,300.0,300.0,317.21195549998083,251.20270024999627,timelimit,timelimit,0.0014086686710097452,0.004113469182305407
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_012.lp,3.0000539212812574,15,276,18.4,139,449,14.92,27.96,15.531437333993381,26.713887541001895,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_013.lp,3.0000539212812574,69,275,3.9855072463768115,240,470,28.18,33.52,29.272208916023374,32.10738470900105,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_014.lp,3.0000539212812574,3,31,10.333333333333334,122,135,15.14,12.47,15.85976233301335,12.694143750006333,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_015.lp,3.0000539212812574,317,519,1.637223974763407,518,661,40.75,53.35,42.49190383401583,50.737310458003776,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_016.lp,3.0000539212812574,315,1625,5.158730158730159,592,1804,68.22,141.55,71.34886987498612,131.7953249590064,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_017.lp,3.0000539212812574,7,93,13.285714285714286,142,207,20.63,19.66,21.685119625006337,19.96196304197656,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_018.lp,3.0000539212812574,399,1107,2.774436090225564,724,1301,63.61,103.5,66.30569312497391,97.81961037500878,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_019.lp,3.0000539212812574,201,456,2.2686567164179103,445,623,36.65,50.71,38.206169290991966,45.47013941698242,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_020.lp,3.0000539212812574,207,985,4.758454106280193,470,1206,49.6,90.11,51.88335104199359,81.41769004199887,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_021.lp,3.0000539212812574,137,601,4.386861313868613,342,807,41.59,70.53,43.60418245801702,63.33708254201338,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_022.lp,3.0000539212812574,1,38,38.0,88,119,11.26,11.5,11.640462416980881,11.639914457977284,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_023.lp,3.0000539212812574,261,705,2.7011494252873565,497,842,48.44,70.6,50.08756733298651,62.05998895899393,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_024.lp,3.0000539212812574,13,311,23.923076923076923,181,431,27.94,29.37,28.669202958000824,27.199361834005686,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_025.lp,3.0000539212812574,51,353,6.921568627450981,226,499,23.86,33.16,25.161410374974366,32.474607165990165,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_026.lp,3.0000539212812574,96,356,3.7083333333333335,247,480,36.47,38.55,37.65807066700654,36.07447454199428,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_027.lp,3.0000539212812574,3748,3057,0.8156350053361793,4576,3841,187.42,300.0,201.40821608298575,263.7762215829862,optimal,timelimit,0.0,0.0040775142056252225
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_028.lp,3.0000539212812574,1465,2896,1.9767918088737202,1880,3403,86.83,300.03,92.61198112499551,283.93191766599193,optimal,timelimit,0.0,0.003929875921505368
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_029.lp,3.0000539212812574,1607,1839,1.1443683883011824,2709,2324,300.0,300.05,311.9668317910109,292.596633499983,timelimit,timelimit,0.004598692975822503,0.006939561747222913
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_030.lp,3.0000539212812574,333,1397,4.195195195195195,648,1665,63.36,128.15,68.35376100000576,119.18580195802497,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_031.lp,3.0000539212812574,1092,1272,1.164835164835165,1557,1897,196.27,300.01,206.72287441699882,307.2638952920097,optimal,timelimit,0.0,0.005293307044583866
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_032.lp,3.0000539212812574,23,209,9.08695652173913,158,340,15.63,20.96,16.389699084014865,21.219362500007264,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_033.lp,3.0000539212812574,31,311,10.03225806451613,172,465,26.33,38.15,28.326025834016036,37.995412707998184,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_034.lp,3.0000539212812574,411,1243,3.024330900243309,695,1418,71.27,121.15,75.52663879099418,112.02304324999568,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_035.lp,3.0000539212812574,368,995,2.703804347826087,777,1200,41.82,74.26,46.70753891702043,68.09027629101183,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_036.lp,3.0000539212812574,25,387,15.48,131,503,26.86,44.44,27.99995999998646,41.75687608399312,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_037.lp,3.0000539212812574,216,719,3.3287037037037037,499,953,60.26,82.28,63.8086051249993,75.49631333400612,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_038.lp,3.0000539212812574,150,1336,8.906666666666666,365,1643,56.79,153.29,59.129935790988384,143.77376004098915,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_039.lp,3.0000539212812574,643,1681,2.614307931570762,1083,1952,91.33,147.13,95.25234574999195,134.1677559579839,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_040.lp,3.0000539212812574,88,1259,14.306818181818182,241,1593,24.42,101.05,25.327894000016386,94.57466362498235,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_041.lp,3.0000539212812574,5,211,42.2,103,354,16.71,30.73,17.280199583008653,30.07426191700506,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_042.lp,3.0000539212812574,29,273,9.413793103448276,126,393,19.34,33.48,20.016752916009864,31.376460458996007,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_043.lp,3.0000539212812574,665,1573,2.3654135338345865,1272,1877,74.44,112.03,77.96229508399847,103.09659904200817,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_044.lp,3.0000539212812574,87,341,3.9195402298850577,263,440,53.16,46.96,55.53703641699394,47.80967708301614,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_045.lp,3.0000539212812574,3,103,34.333333333333336,118,247,12.35,16.18,13.170893249975052,15.575947000004817,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_046.lp,3.0000539212812574,3,49,16.333333333333332,111,144,10.42,9.89,10.812420708010904,9.870090749987867,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_047.lp,3.0000539212812574,481,1020,2.1205821205821205,939,1280,87.58,124.93,90.82928812497994,117.18399941601092,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_048.lp,3.0000539212812574,645,1218,1.8883720930232557,953,1535,59.16,84.93,67.66900441699545,75.672617040982,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_049.lp,3.0000539212812574,3,31,10.333333333333334,103,121,13.49,10.3,13.853784291975899,10.30269787501311,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_050.lp,3.0000539212812574,3,101,33.666666666666664,113,229,10.02,13.52,10.347800540999742,13.447768208017806,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_051.lp,3.0000539212812574,3,69,23.0,152,183,11.36,12.0,11.880650791019434,12.150294542021584,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_052.lp,3.0000539212812574,29,139,4.793103448275862,140,253,12.75,16.66,13.32716933399206,16.46503016600036,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_053.lp,3.0000539212812574,1,79,79.0,79,166,9.74,11.89,10.089651459013112,11.887203666992718,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_054.lp,3.0000539212812574,59,552,9.35593220338983,264,760,20.77,38.45,21.693637916992884,36.0366067920113,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_055.lp,3.0000539212812574,3,45,15.0,133,130,12.18,11.08,12.506944249995286,11.035255833005067,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_056.lp,3.0000539212812574,166,742,4.469879518072289,378,1031,19.18,47.21,19.80671341699781,45.162738374987384,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_057.lp,3.0000539212812574,121,643,5.31404958677686,305,818,31.82,51.94,32.96718754200265,48.589272457989864,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_058.lp,3.0000539212812574,92,679,7.380434782608695,296,910,30.86,62.63,31.846319042000687,58.98456124999211,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_059.lp,3.0000539212812574,838,1391,1.6599045346062054,1299,1659,118.07,135.44,121.18056520799291,121.24787141600973,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_060.lp,3.0000539212812574,31,217,7.0,228,375,29.55,29.28,30.43008787499275,28.229551625001477,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_061.lp,3.0000539212812574,33,207,6.2727272727272725,189,361,21.87,27.64,22.861384916002862,28.256550916994456,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_062.lp,3.0000539212812574,19,231,12.157894736842104,149,386,22.08,28.03,22.66538333299104,26.667840791022172,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_063.lp,3.0000539212812574,1,27,27.0,131,153,14.98,15.24,15.531230708002113,15.55414770799689,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_064.lp,3.0000539212812574,21,479,22.80952380952381,181,646,28.13,52.05,29.103511833003722,49.62862983299419,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_065.lp,3.0000539212812574,11,75,6.818181818181818,117,175,16.49,16.52,17.019138000003295,16.40701291602454,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_066.lp,3.0000539212812574,11,167,15.181818181818182,118,274,17.01,21.7,17.561819124995964,21.410750584007474,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_067.lp,3.0000539212812574,71,649,9.140845070422536,252,841,41.45,74.93,43.72223129199119,69.90946495902608,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_068.lp,3.0000539212812574,647,2011,3.108191653786708,1123,2447,68.7,154.91,70.67029362497851,142.09998974998598,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_069.lp,3.0000539212812574,443,2393,5.401805869074492,840,3041,62.84,300.0,68.89031358301872,267.4711609169899,optimal,timelimit,0.0,0.0018347759478820483
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_070.lp,3.0000539212812574,25,495,19.8,191,650,25.15,43.18,26.930900709005073,42.04395749999094,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_071.lp,3.0000539212812574,3,147,49.0,57,200,10.01,13.36,11.630193499993766,12.906828458013479,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_072.lp,3.0000539212812574,25,241,9.64,155,391,18.47,26.92,19.602610875008395,25.958656208007596,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_073.lp,3.0000539212812574,419,2231,5.324582338902148,833,2563,98.39,236.12,101.83060183300404,213.47453912498895,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_074.lp,3.0000539212812574,11,59,5.363636363636363,160,215,19.51,19.53,20.203096957993694,19.979852624994237,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_075.lp,3.0000539212812574,615,2389,3.8845528455284555,994,2649,112.89,271.06,119.26962437501061,252.1081331660098,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_076.lp,3.0000539212812574,15,195,13.0,162,343,28.2,33.69,30.19081508400268,32.31780666700797,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_077.lp,3.0000539212812574,139,1361,9.79136690647482,451,1648,61.51,144.1,64.66491875000065,135.42050995799946,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_078.lp,3.0000539212812574,3,95,31.666666666666668,100,191,15.3,16.37,16.78885258300579,16.60115279100137,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_079.lp,3.0000539212812574,109,441,4.045871559633028,282,588,34.58,44.84,36.790296708000824,42.481938665994676,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_080.lp,3.0000539212812574,11,113,10.272727272727273,188,216,23.88,17.6,25.29208929199376,16.69850783297443,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_081.lp,3.0000539212812574,1,1,1.0,11,11,2.05,1.97,2.354029166017426,2.1194357499771286,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_082.lp,3.0000539212812574,1297,3925,3.02621434078643,2230,4379,212.01,283.72,220.45955962501466,255.3124700410117,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_083.lp,3.0000539212812574,999,5034,5.039039039039039,1512,5542,66.19,201.47,68.34313816600479,186.3976654589933,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_084.lp,3.0000539212812574,89,481,5.404494382022472,323,654,19.25,25.92,20.121112875000108,24.052992625016486,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_085.lp,3.0000539212812574,718,1702,2.370473537604457,1390,2053,65.41,103.52,68.05910387501353,95.33214137499453,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_086.lp,3.0000539212812574,3,69,23.0,94,160,6.01,6.06,6.373950000008335,5.947771250008373,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_087.lp,3.0000539212812574,17,201,11.823529411764707,131,350,6.42,10.06,6.665678749996005,9.885884084011195,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_088.lp,3.0000539212812574,541,2132,3.9408502772643255,846,2419,31.21,98.29,33.30654470800073,90.44903004099615,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_089.lp,3.0000539212812574,21,383,18.238095238095237,167,543,12.09,27.39,12.694956375024049,25.13166524999542,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_090.lp,3.0000539212812574,197,606,3.0761421319796955,389,828,43.84,72.65,47.87848795799073,65.30422787499265,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_091.lp,3.0000539212812574,1,37,37.0,179,101,21.45,14.55,23.048880207992624,14.541241250000894,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_092.lp,3.0000539212812574,19,91,4.7894736842105265,147,210,15.59,17.07,16.138847957976395,16.419379290979123,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_093.lp,3.0000539212812574,117,501,4.282051282051282,372,727,28.15,53.04,29.384439291985473,47.54239424999105,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_094.lp,3.0000539212812574,527,1309,2.4838709677419355,974,1566,124.04,159.34,127.11235604199464,148.1938092079945,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_095.lp,3.0000539212812574,1,11,11.0,99,102,13.11,12.79,13.464984249992995,13.036008541996125,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_096.lp,3.0000539212812574,852,1785,2.0950704225352115,1242,2149,62.63,70.52,65.33315229200525,64.1978767499968,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_097.lp,3.0000539212812574,13,158,12.153846153846153,149,337,6.99,9.3,7.314045958977658,8.795676249981625,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_098.lp,3.0000539212812574,13,313,24.076923076923077,154,474,8.98,15.42,9.33547287498368,14.521157208015211,optimal,optimal,0.0,0.0
facilities,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_facilities/facilities_099.lp,3.0000539212812574,213,684,3.211267605633803,418,954,16.29,30.85,16.960400290990947,29.19164941701456,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_000.lp,2.98985,1,6,6.0,23,29,0.81,0.75,0.8776551249902695,0.8250460419803858,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_001.lp,2.98985,687,10000,14.55604075691412,806,11094,5.87,30.02,6.1799374999827705,51.799929125001654,optimal,nodelimit,0.0,0.020833333333333377
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_002.lp,2.98985,17,158,9.294117647058824,67,218,2.87,1.59,3.046312083984958,2.0707554170221556,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_003.lp,2.98985,159,1845,11.60377358490566,226,2081,4.42,6.79,4.616326791991014,11.2545437499939,optimal,optimal,0.0,0.0
indset,/Users/skandavyassrinivasan/Documents/Integral-Optimization-Branch-Learning-Research/data/instances/eval_indset/indset_004.lp,2.98985,7,48,6.857142857142857,33,107,1.61,1.2,1.6894481250201352,1.3798691669944674,optimal,optimal,0.0,0.0
